task_id,seed,condition,a_cards,a_write_linked_cards,b_candidates,b_material_decisions,db_transition,exact_transition,c0_db_match,treatment_db_match,c0_exact_mutation,treatment_exact_mutation,treatment_diagnostics,attributionsstaerke,attributionsbegruendung
31,976306,C3_COMBINED_INTERVENTION,0,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""6477915553"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7449508"", ""payment_method_id"": ""gift_card_7711863""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W9373487"", ""reason"": ""no longer needed""}, ""kind"": ""missing_effect""}]",,
32,976301,C1_SEMANTIC_SUPPORT,5,3,0,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""3788616824"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W2692684"", ""payment_method_id"": ""gift_card_7711863""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
32,976301,C2_PREWRITE_CONTROL,0,0,3,0,stable_pass,stable_pass,1,1,1,1,[],,
32,976301,C3_COMBINED_INTERVENTION,5,3,3,0,stable_pass,stable_pass,1,1,1,1,[],,
32,976302,C1_SEMANTIC_SUPPORT,0,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""6477915553"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7449508"", ""payment_method_id"": ""gift_card_7711863""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W5481803"", ""reason"": ""no longer needed""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W9373487"", ""reason"": ""no longer needed""}, ""kind"": ""missing_effect""}]",,
32,976302,C2_PREWRITE_CONTROL,0,0,3,0,stable_pass,stable_pass,1,1,1,1,[],,
32,976302,C3_COMBINED_INTERVENTION,1,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""6477915553"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7449508"", ""payment_method_id"": ""gift_card_7711863""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W5481803"", ""reason"": ""no longer needed""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W9373487"", ""reason"": ""no longer needed""}, ""kind"": ""missing_effect""}]",,
32,976303,C1_SEMANTIC_SUPPORT,6,3,0,0,stable_pass,stable_pass,1,1,1,1,[],,
32,976303,C2_PREWRITE_CONTROL,0,0,4,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""3788616824"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W2692684"", ""payment_method_id"": ""gift_card_7711863""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
32,976303,C3_COMBINED_INTERVENTION,5,3,4,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""3788616824"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W2692684"", ""payment_method_id"": ""gift_card_7711863""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
32,976304,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""6477915553"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7449508"", ""payment_method_id"": ""gift_card_7711863""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W5481803"", ""reason"": ""no longer needed""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W9373487"", ""reason"": ""no longer needed""}, ""kind"": ""missing_effect""}]",,
32,976304,C2_PREWRITE_CONTROL,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""6477915553"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7449508"", ""payment_method_id"": ""gift_card_7711863""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W5481803"", ""reason"": ""no longer needed""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W9373487"", ""reason"": ""no longer needed""}, ""kind"": ""missing_effect""}]",,
32,976304,C3_COMBINED_INTERVENTION,4,3,3,0,saved,saved,0,1,0,1,[],,
32,976305,C1_SEMANTIC_SUPPORT,4,3,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""3788616824"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W2692684"", ""payment_method_id"": ""gift_card_7711863""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
32,976305,C2_PREWRITE_CONTROL,0,0,3,0,saved,saved,0,1,0,1,[],,
32,976305,C3_COMBINED_INTERVENTION,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""6477915553"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7449508"", ""payment_method_id"": ""gift_card_7711863""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W5481803"", ""reason"": ""no longer needed""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W9373487"", ""reason"": ""no longer needed""}, ""kind"": ""missing_effect""}]",,
32,976306,C1_SEMANTIC_SUPPORT,4,3,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""3788616824"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W2692684"", ""payment_method_id"": ""gift_card_7711863""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
32,976306,C2_PREWRITE_CONTROL,0,0,3,0,saved,saved,0,1,0,1,[],,
32,976306,C3_COMBINED_INTERVENTION,7,4,4,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""3788616824"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W2692684"", ""payment_method_id"": ""gift_card_7711863""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
33,976301,C1_SEMANTIC_SUPPORT,3,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
33,976301,C2_PREWRITE_CONTROL,0,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""address1"": ""517 Lakeview Drive"", ""address2"": ""Suite 183"", ""city"": ""Seattle"", ""country"": ""USA"", ""operation"": ""modify_user_address"", ""state"": ""WA"", ""user_id"": ""noah_patel_6952"", ""zip"": ""98195""}, ""kind"": ""missing_effect""}]",,
33,976301,C3_COMBINED_INTERVENTION,0,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""address1"": ""517 Lakeview Drive"", ""address2"": ""Suite 183"", ""city"": ""Seattle"", ""country"": ""USA"", ""operation"": ""modify_user_address"", ""state"": ""WA"", ""user_id"": ""noah_patel_6952"", ""zip"": ""98195""}, ""kind"": ""missing_effect""}]",,
33,976302,C1_SEMANTIC_SUPPORT,2,1,0,0,saved,saved,0,1,0,1,[],,
33,976302,C2_PREWRITE_CONTROL,0,0,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""517 Lakeview Drive"", ""address2"": ""Suite 183"", ""city"": ""Seattle"", ""country"": ""USA"", ""operation"": ""modify_user_address"", ""state"": ""WA"", ""user_id"": ""noah_patel_6952"", ""zip"": ""98195""}, ""kind"": ""missing_effect""}, {""actual"": {""item_id"": ""1340995114"", ""new_item_id"": ""3616838507"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W1845024"", ""payment_method_id"": ""paypal_3169710""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""7493556126"", ""new_item_id"": ""7184044281"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W1845024"", ""payment_method_id"": ""paypal_3169710""}, ""expected"": null, ""kind"": ""extra_effect""}, {""actual"": {""item_id"": ""8323284863"", ""new_item_id"": ""4168944673"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W1845024"", ""payment_method_id"": ""paypal_3169710""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
33,976302,C3_COMBINED_INTERVENTION,2,1,1,0,saved,saved,0,1,0,1,[],,
33,976303,C1_SEMANTIC_SUPPORT,3,1,0,0,saved,saved,0,1,0,1,[],,
33,976303,C2_PREWRITE_CONTROL,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""517 Lakeview Drive"", ""address2"": ""Suite 183"", ""city"": ""Seattle"", ""country"": ""USA"", ""operation"": ""modify_user_address"", ""state"": ""WA"", ""user_id"": ""noah_patel_6952"", ""zip"": ""98195""}, ""kind"": ""missing_effect""}]",,
33,976303,C3_COMBINED_INTERVENTION,2,1,1,0,saved,saved,0,1,0,1,[],,
33,976304,C1_SEMANTIC_SUPPORT,3,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
33,976304,C2_PREWRITE_CONTROL,0,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""address1"": ""517 Lakeview Drive"", ""address2"": ""Suite 183"", ""city"": ""Seattle"", ""country"": ""USA"", ""operation"": ""modify_user_address"", ""state"": ""WA"", ""user_id"": ""noah_patel_6952"", ""zip"": ""98195""}, ""kind"": ""missing_effect""}]",,
33,976304,C3_COMBINED_INTERVENTION,1,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""address1"": ""517 Lakeview Drive"", ""address2"": ""Suite 183"", ""city"": ""Seattle"", ""country"": ""USA"", ""operation"": ""modify_user_address"", ""state"": ""WA"", ""user_id"": ""noah_patel_6952"", ""zip"": ""98195""}, ""kind"": ""missing_effect""}]",,
33,976305,C1_SEMANTIC_SUPPORT,2,1,0,0,saved,saved,0,1,0,1,[],,
33,976305,C2_PREWRITE_CONTROL,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""517 Lakeview Drive"", ""address2"": ""Suite 183"", ""city"": ""Seattle"", ""country"": ""USA"", ""operation"": ""modify_user_address"", ""state"": ""WA"", ""user_id"": ""noah_patel_6952"", ""zip"": ""98195""}, ""kind"": ""missing_effect""}]",,
33,976305,C3_COMBINED_INTERVENTION,0,0,1,0,saved,saved,0,1,0,1,[],,
33,976306,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
33,976306,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
33,976306,C3_COMBINED_INTERVENTION,3,1,1,0,stable_pass,stable_pass,1,1,1,1,[],,
34,976301,C1_SEMANTIC_SUPPORT,3,1,0,0,saved,saved,0,1,0,1,[],,
34,976301,C2_PREWRITE_CONTROL,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""224 Elm Street"", ""address2"": ""Suite 491"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W1845024"", ""state"": ""NY"", ""zip"": ""10108""}, ""kind"": ""missing_effect""}]",,
34,976301,C3_COMBINED_INTERVENTION,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""224 Elm Street"", ""address2"": ""Suite 491"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W1845024"", ""state"": ""NY"", ""zip"": ""10108""}, ""kind"": ""missing_effect""}]",,
34,976302,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""224 Elm Street"", ""address2"": ""Suite 491"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W1845024"", ""state"": ""NY"", ""zip"": ""10108""}, ""kind"": ""missing_effect""}]",,
34,976302,C2_PREWRITE_CONTROL,0,0,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""224 Elm Street"", ""address2"": ""Suite 491"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W1845024"", ""state"": ""NY"", ""zip"": ""10108""}, ""kind"": ""missing_effect""}, {""actual"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W1845024"", ""reason"": ""no longer needed""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
34,976302,C3_COMBINED_INTERVENTION,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""224 Elm Street"", ""address2"": ""Suite 491"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W1845024"", ""state"": ""NY"", ""zip"": ""10108""}, ""kind"": ""missing_effect""}]",,
34,976303,C1_SEMANTIC_SUPPORT,2,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""224 Elm Street"", ""address2"": ""Suite 491"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W1845024"", ""state"": ""NY"", ""zip"": ""10108""}, ""kind"": ""missing_effect""}]",,
34,976303,C2_PREWRITE_CONTROL,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""224 Elm Street"", ""address2"": ""Suite 491"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W1845024"", ""state"": ""NY"", ""zip"": ""10108""}, ""kind"": ""missing_effect""}]",,
34,976303,C3_COMBINED_INTERVENTION,4,1,1,0,saved,saved,0,1,0,1,[],,
34,976304,C1_SEMANTIC_SUPPORT,4,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
34,976304,C2_PREWRITE_CONTROL,0,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""address1"": ""224 Elm Street"", ""address2"": ""Suite 491"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W1845024"", ""state"": ""NY"", ""zip"": ""10108""}, ""kind"": ""missing_effect""}]",,
34,976304,C3_COMBINED_INTERVENTION,4,1,1,0,broken,broken,1,0,1,0,"[{""actual"": {""address1"": ""200 Central Park West"", ""address2"": ""Apt 12B"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W1845024"", ""state"": ""NY"", ""zip"": ""10108""}, ""expected"": {""address1"": ""224 Elm Street"", ""address2"": ""Suite 491"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W1845024"", ""state"": ""NY"", ""zip"": ""10108""}, ""kind"": ""wrong_parameter""}]",,
34,976305,C1_SEMANTIC_SUPPORT,1,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""224 Elm Street"", ""address2"": ""Suite 491"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W1845024"", ""state"": ""NY"", ""zip"": ""10108""}, ""kind"": ""missing_effect""}]",,
34,976305,C2_PREWRITE_CONTROL,0,0,1,0,saved,saved,0,1,0,1,[],,
34,976305,C3_COMBINED_INTERVENTION,3,1,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""224 Elm Street"", ""address2"": ""Suite 491"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W1845024"", ""state"": ""NY"", ""zip"": ""10108""}, ""kind"": ""missing_effect""}, {""actual"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W1845024"", ""reason"": ""no longer needed""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
34,976306,C1_SEMANTIC_SUPPORT,2,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""224 Elm Street"", ""address2"": ""Suite 491"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W1845024"", ""state"": ""NY"", ""zip"": ""10108""}, ""kind"": ""missing_effect""}]",,
34,976306,C2_PREWRITE_CONTROL,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""224 Elm Street"", ""address2"": ""Suite 491"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W1845024"", ""state"": ""NY"", ""zip"": ""10108""}, ""kind"": ""missing_effect""}]",,
34,976306,C3_COMBINED_INTERVENTION,2,1,1,0,saved,saved,0,1,0,1,[],,
35,976301,C1_SEMANTIC_SUPPORT,6,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
35,976301,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
35,976301,C3_COMBINED_INTERVENTION,6,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
35,976302,C1_SEMANTIC_SUPPORT,6,3,0,0,saved,saved,0,1,0,1,[],,
35,976302,C2_PREWRITE_CONTROL,0,0,2,0,saved,saved,0,1,0,1,[],,
35,976302,C3_COMBINED_INTERVENTION,6,3,3,1,saved,saved,0,1,0,1,[],,
35,976303,C1_SEMANTIC_SUPPORT,5,3,0,0,stable_pass,stable_pass,1,1,1,1,[],,
35,976303,C2_PREWRITE_CONTROL,0,0,3,1,stable_pass,stable_pass,1,1,1,1,[],,
35,976303,C3_COMBINED_INTERVENTION,4,2,4,2,stable_pass,stable_pass,1,1,1,1,[],,
35,976304,C1_SEMANTIC_SUPPORT,5,2,0,0,saved,saved,0,1,0,1,[],,
35,976304,C2_PREWRITE_CONTROL,0,0,3,2,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""1684786391"", ""new_item_id"": ""5052031638"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W9672333"", ""payment_method_id"": ""paypal_7664977""}, ""kind"": ""missing_effect""}]",,
35,976304,C3_COMBINED_INTERVENTION,4,2,2,0,saved,saved,0,1,0,1,[],,
35,976305,C1_SEMANTIC_SUPPORT,5,3,0,0,stable_pass,stable_pass,1,1,1,1,[],,
35,976305,C2_PREWRITE_CONTROL,0,0,3,2,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""1684786391"", ""new_item_id"": ""5052031638"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W9672333"", ""payment_method_id"": ""paypal_7664977""}, ""kind"": ""missing_effect""}]",,
35,976305,C3_COMBINED_INTERVENTION,5,2,4,2,stable_pass,stable_pass,1,1,1,1,[],,
35,976306,C1_SEMANTIC_SUPPORT,4,1,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""1684786391"", ""new_item_id"": ""5052031638"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W9672333"", ""payment_method_id"": ""paypal_7664977""}, ""kind"": ""missing_effect""}]",,
35,976306,C2_PREWRITE_CONTROL,0,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""1684786391"", ""new_item_id"": ""5052031638"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W9672333"", ""payment_method_id"": ""paypal_7664977""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""6704763132"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W8528674"", ""payment_method_id"": ""paypal_7664977""}, ""kind"": ""missing_effect""}]",,
35,976306,C3_COMBINED_INTERVENTION,4,2,4,2,stable_pass,stable_pass,1,1,1,1,[],,
36,976301,C1_SEMANTIC_SUPPORT,3,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
36,976301,C2_PREWRITE_CONTROL,0,0,1,1,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""3799046073"", ""new_item_id"": ""3234800602"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W9348897"", ""payment_method_id"": ""credit_card_8853416""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""6117189161"", ""new_item_id"": ""6700049080"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W9348897"", ""payment_method_id"": ""credit_card_8853416""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7453605304"", ""new_item_id"": ""5320792178"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W9348897"", ""payment_method_id"": ""credit_card_8853416""}, ""kind"": ""missing_effect""}]",,
36,976301,C3_COMBINED_INTERVENTION,3,1,1,1,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""3799046073"", ""new_item_id"": ""3234800602"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W9348897"", ""payment_method_id"": ""credit_card_8853416""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""6117189161"", ""new_item_id"": ""6700049080"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W9348897"", ""payment_method_id"": ""credit_card_8853416""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7453605304"", ""new_item_id"": ""5320792178"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W9348897"", ""payment_method_id"": ""credit_card_8853416""}, ""kind"": ""missing_effect""}]",,
36,976302,C1_SEMANTIC_SUPPORT,3,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
36,976302,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
36,976302,C3_COMBINED_INTERVENTION,4,1,2,1,stable_pass,stable_pass,1,1,1,1,[],,
36,976303,C1_SEMANTIC_SUPPORT,2,1,0,0,saved,saved,0,1,0,1,[],,
36,976303,C2_PREWRITE_CONTROL,0,0,1,1,saved,saved,0,1,0,1,[],,
36,976303,C3_COMBINED_INTERVENTION,2,1,1,1,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""3799046073"", ""new_item_id"": ""3234800602"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W9348897"", ""payment_method_id"": ""credit_card_8853416""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""6117189161"", ""new_item_id"": ""6700049080"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W9348897"", ""payment_method_id"": ""credit_card_8853416""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7453605304"", ""new_item_id"": ""5320792178"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W9348897"", ""payment_method_id"": ""credit_card_8853416""}, ""kind"": ""missing_effect""}]",,
